"COMBO PRODUCT NAME";"Category";"Category ID";"Manufacturer";"Manufacturer ID";"Product Name";"Summary";"Description";"PRICE";"Box size (inches)";"Depth";"Width";"Height";"Net Weight (lbs)";"Item Number";"Images";"Tax"
"";"Riveting Tools";"20";"";"";"Blind Rivet Hand Tool NTX  ";" Slim design for access to difficult riveting places";"The intermediate lever system of the NTX reduces the force required and dampens the tear-off effect. Slim design for access to difficult riveting places  
Delivered with 
	Nosepiece 10/18 	   
Nosepiece 10/24  
Nosepiece 10/32 Stroke 	0.315"" Total weight: 1.28 lb.  
Working range up to 
0.197"" Ø Aluminum  
0.157"" Ø Stainless Steel ";"89";"4x4x12";"12";"4";"4";"3";"1009885";"http://dev.sheridantools.com/img/products/1009885.jpg";"38"
